id,className,a-index,inDeg,isKey?,OSE
255,org.apache.tools.ant.taskdefs.optional.sitraka.Filters.Include,2.5,1,0,0.06004987
256,org.apache.tools.ant.taskdefs.optional.jsp.compilers.JspCompilerAdapterFactory,151.6,1,0,0.017076993
257,org.apache.tools.ant.util.facade.FacadeTaskHelper,16.333334,2,0,0.949782761
258,org.apache.tools.ant.taskdefs.optional.metamata.MMetrics.GranularityAttribute,40,1,0,0.021265903
259,org.apache.tools.ant.taskdefs.optional.junit.JUnitVersionHelper,6,2,0,0.029314912
260,org.apache.tools.ant.taskdefs.optional.depend.constantpool.IntegerCPInfo,10.5,1,0,0.109264184
261,org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,156.33333,1,0,0.016228196
262,org.apache.tools.ant.util.PackageNameMapper,5,0,0,0
263,org.apache.tools.ant.types.selectors.BaseSelectorContainer,83.454544,6,0,1.218005497
264,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile.TargetTypes,43,1,0,0.028899507
265,org.apache.tools.ant.util.SourceFileScanner,47,7,2,0.637874501
266,org.apache.tools.ant.taskdefs.cvslib.CvsUser,229,1,0,0.036589381
267,org.apache.tools.ant.taskdefs.Jar.FilesetManifestConfig,43,1,0,0.045694038
268,org.apache.tools.ant.taskdefs.rmic.KaffeRmic,189.66667,1,0,0.014866825
269,org.apache.tools.ant.taskdefs.optional.sitraka.Coverage.Finalsnapshot,71,0,0,0
270,org.apache.tools.ant.taskdefs.optional.perforce.P4Handler,84.333336,6,0,0.40719457
271,org.apache.tools.ant.taskdefs.optional.ejb.EjbcHelper,0,0,0,0
272,org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler,445,0,0,0
273,org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL,199.75,0,0,0
274,org.apache.tools.ant.helper.ProjectHelperImpl.AbstractHandler,9.333333,6,0,0.421173627
275,org.apache.tools.ant.taskdefs.compilers.Sj,168,1,0,0.014379122
276,org.apache.tools.ant.taskdefs.condition.Socket,207.4,1,0,0.044617254
277,org.apache.tools.ant.util.MergingMapper,18.75,3,0,0.077324016
278,org.apache.tools.ant.taskdefs.optional.junit.Enumerations,18,2,0,0.050202769
279,org.apache.tools.ant.taskdefs.Concat.MultiReader,15,1,0,0.013907675
280,org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector.ComparatorName,46,1,0,0.079562804
281,org.apache.tools.ant.taskdefs.condition.And,161.66667,1,0,0.044617254
282,org.apache.tools.ant.taskdefs.optional.splash.SplashTask,314.75,0,0,0
283,org.apache.tools.ant.taskdefs.optional.sitraka.CovReport,190.125,1,0,0.034476198
284,org.apache.tools.ant.Main,125.85714,1,1,0.02031543
285,org.apache.tools.ant.taskdefs.optional.junit.FormatterElement.TypeAttribute,39.5,1,0,0.051845971
286,org.apache.tools.ant.taskdefs.optional.junit.JUnitTask,125.61539,0,0,0
287,org.apache.tools.ant.taskdefs.optional.sitraka.XMLReport,105.333336,1,0,0.043641012
288,org.apache.tools.ant.helper.ProjectHelperImpl,116.375,8,0,0.818480973
289,org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,107.75,5,2,0.234730118
290,org.apache.tools.ant.taskdefs.compilers.Javac13,192.16667,1,0,0.014379122
291,org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc.Classname,4,1,0,1.186797934
292,org.apache.tools.ant.taskdefs.PathConvert.MapEntry,228.5,1,0,0.06078792
293,org.apache.tools.ant.types.DataType,97.5,24,2,82.11746884
294,org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher,106,1,0,0.124856827
295,org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,118.5,1,0,0.036589381
296,org.apache.tools.ant.taskdefs.optional.PropertyFile.Unit,38,1,0,0.025824997
297,org.apache.tools.ant.types.selectors.modifiedselector.Algorithm,12,3,0,0.179459891
298,org.apache.tools.zip.ZipShort,7.25,7,2,3.347473365
299,org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,27,2,0,0.047803466
300,org.apache.tools.ant.taskdefs.optional.junit.Xalan1Executor,7.5,0,0,0
301,org.apache.tools.ant.types.selectors.DifferentSelector,94.42857,4,0,0.201010974
302,org.apache.tools.ant.taskdefs.optional.ide.VAJExportServlet,8.666667,1,0,0.031581074
303,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ClassCPInfo,9.75,6,0,0.367540111
304,org.apache.tools.ant.taskdefs.optional.net.FTP,185.375,0,0,0
305,org.apache.tools.ant.taskdefs.condition.IsSet,207.4,1,0,0.044617254
306,org.apache.tools.ant.taskdefs.optional.Native2Ascii,151.3,0,2,0
307,org.apache.tools.ant.taskdefs.Rmic.ImplementationSpecificArgument,13,1,0,0.073340504
308,org.apache.tools.ant.taskdefs.Checksum,165.11111,1,2,0.044617254
309,org.apache.tools.ant.DefaultLogger,60.857143,7,0,0.288617934
310,org.apache.tools.ant.taskdefs.Execute.CommandLauncher,98.4,9,0,2.065323212
311,org.apache.tools.ant.taskdefs.Antlib,126,1,0,0.022353732
312,org.apache.tools.ant.taskdefs.optional.ejb.WLRun,231.83333,0,0,0
313,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPool,9,11,0,1.482336886
